"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.4055003900000001, 'h': 0.59449961}",0.0
"{'l': 0, 'm': 0.8290829805, 'h': 0.17091701950000004}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0, 'm': 0.9739504459999999, 'h': 0.026049554000000086}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.007360993499999857, 'm': 0.9926390065000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.012057986999999937, 'm': 0.9879420130000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.016772179500000206, 'm': 0.9832278204999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.020992077499999873, 'm': 0.9790079225000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.026062462500000105, 'm': 0.9739375374999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.03010020950000003, 'm': 0.9698997905, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.03430900949999982, 'm': 0.9656909905000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.03856755749999996, 'm': 0.9614324425, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9954838399999999, 'm': 0.00451615999999995, 'h': 0}",-0.1
"{'l': 0.04396714250000011, 'm': 0.9560328574999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.048013790999999806, 'm': 0.9519862090000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.05287964100000009, 'm': 0.9471203589999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.05777388949999995, 'm': 0.9422261105, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.06203262450000002, 'm': 0.9379673755, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.06573897449999988, 'm': 0.9342610255000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.06991341699999998, 'm': 0.930086583, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.0744687169999998, 'm': 0.9255312830000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9967500299999998, 'm': 0.003249970000000005, 'h': 0}",-0.1
"{'l': 0.07950045149999996, 'm': 0.9204995485, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.08418279999999978, 'm': 0.9158172000000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.08860484999999985, 'm': 0.9113951500000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.09418724699999981, 'm': 0.9058127530000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.09914904700000005, 'm': 0.900850953, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1042192449999999, 'm': 0.8957807550000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.10886583000000005, 'm': 0.89113417, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.11301732999999992, 'm': 0.8869826700000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99048577, 'm': 0.009514229999999999, 'h': 0}",-0.1
"{'l': 0.11706416499999994, 'm': 0.8829358350000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.12241736150000015, 'm': 0.8775826384999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99048577, 'm': 0.009514229999999999, 'h': 0}",-0.1
"{'l': 0.12690100400000004, 'm': 0.873098996, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.13107605099999997, 'm': 0.868923949, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1353035010000001, 'm': 0.8646964989999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.14004314949999985, 'm': 0.8599568505000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.994987185, 'm': 0.00501281499999999, 'h': 0}",-0.1
"{'l': 0.14459844950000011, 'm': 0.8554015504999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.14991164600000007, 'm': 0.8500883539999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.15494203100000004, 'm': 0.845057969, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.15990248100000004, 'm': 0.840097519, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9896959399999999, 'm': 0.010304059999999976, 'h': 0}",-0.1
"{'l': 0.16479397350000013, 'm': 0.8352060264999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.16996147199999978, 'm': 0.8300385280000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.17490462200000012, 'm': 0.8250953779999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.17979131849999996, 'm': 0.8202086815, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.18456416099999995, 'm': 0.815435839, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.18803996099999987, 'm': 0.8119600390000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.19313463850000012, 'm': 0.8068653614999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1980937384999999, 'm': 0.8019062615000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.996486775, 'm': 0.0035132249999999393, 'h': 0}",-0.1
"{'l': 0.20318118100000016, 'm': 0.7968188189999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2073437789999999, 'm': 0.7926562210000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.21138632150000003, 'm': 0.7886136785, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2163805700000001, 'm': 0.7836194299999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9923846749999999, 'm': 0.007615324999999951, 'h': 0}",-0.1
"{'l': 0.22091722000000003, 'm': 0.77908278, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.22568931650000001, 'm': 0.7743106835, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2304878014999998, 'm': 0.7695121985000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.23499690000000006, 'm': 0.7650030999999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.23936029999999997, 'm': 0.7606397, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.24406264849999992, 'm': 0.7559373515000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.24813549849999994, 'm': 0.7518645015000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2532851935, 'm': 0.7467148065, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.25813533600000005, 'm': 0.741864664, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.262092236, 'm': 0.737907764, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2659401785000002, 'm': 0.7340598214999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.27086687499999984, 'm': 0.7291331250000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.27551947499999985, 'm': 0.7244805250000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.28019427200000013, 'm': 0.7198057279999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9916007250000001, 'm': 0.00839927499999997, 'h': 0}",-0.1
"{'l': 0.28456331450000016, 'm': 0.7154366854999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2895148624999999, 'm': 0.7104851375000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.29393421249999996, 'm': 0.7060657875, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.29794221100000007, 'm': 0.7020577889999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.30304425349999997, 'm': 0.6969557465, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.30818420049999995, 'm': 0.6918157995, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3128395005, 'm': 0.6871604995, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3182024454999999, 'm': 0.6817975545000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.32293933799999985, 'm': 0.6770606620000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3273497860000001, 'm': 0.6726502139999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.33171048599999997, 'm': 0.668289514, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.33730398149999985, 'm': 0.6626960185000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9941074599999999, 'm': 0.005892539999999974, 'h': 0}",-0.1
"{'l': 0.34128358149999993, 'm': 0.6587164185000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3465892264999999, 'm': 0.6534107735000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3556153270000002, 'm': 0.6443846729999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.37190208049999995, 'm': 0.6280979195, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9790423549999999, 'm': 0.020957644999999997, 'h': 0}",-0.1
"{'l': 0.38537292050000005, 'm': 0.6146270795, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4008558605000001, 'm': 0.5991441394999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4163479040000002, 'm': 0.5836520959999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4339041429999999, 'm': 0.5660958570000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.45050654450000005, 'm': 0.5494934555, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.46659420800000007, 'm': 0.5334057919999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4819475839999998, 'm': 0.5180524160000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4981089559999998, 'm': 0.5018910440000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.5128804575000001, 'm': 0.4871195424999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.5289039394999999, 'm': 0.4710960605000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.49374501150000016, 'm': 0.5062549884999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1574374930000002, 'm': 0.8425625069999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.4670198095, 'm': 0.5329801905, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4910848689999998, 'm': 0.5089151310000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.49597156600000014, 'm': 0.5040284339999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.5012152009999999, 'm': 0.49878479900000006, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.505532399, 'm': 0.494467601, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.38119027, 'm': 0.61880973, 'h': 0}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.07253798000000006, 'h': 0.92746202}",0.0
"{'l': 0.7430368704999999, 'm': 0.2569631295000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.9975119269999999, 'm': 0.0024880730000000906, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.49093148200000014, 'm': 0.5090685179999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.500792565, 'm': 0.499207435, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4934942360000001, 'm': 0.5065057639999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.1492811679999999, 'm': 0.8507188320000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9943858699999999, 'm': 0.005614129999999967, 'h': 0}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.04216373999999995, 'm': 0.95783626, 'h': 0}",-0.1
"{'l': 0, 'm': 0.7680170314999999, 'h': 0.2319829685000001}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.7808638265000001, 'h': 0.21913617349999992}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.7841021819999998, 'h': 0.21589781800000019}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.7869822169999998, 'h': 0.21301778300000018}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.790286617, 'h': 0.20971338299999998}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.793042931, 'h': 0.206957069}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.7955975464999998, 'h': 0.2044024535000002}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.7980643095, 'h': 0.20193569050000004}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.5584061585, 'h': 0.44159384150000003}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8044511454999999, 'h': 0.19554885450000015}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8075623515000001, 'h': 0.1924376484999999}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8107916374999999, 'h': 0.18920836250000006}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8142116915000002, 'h': 0.18578830849999983}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8167424754999999, 'h': 0.1832575245000001}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.819524833, 'h': 0.180475167}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8224870800000001, 'h': 0.17751291999999985}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8253332699999998, 'h': 0.17466673000000021}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8284399410000001, 'h': 0.17156005899999993}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.831120087, 'h': 0.16887991300000005}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.999377545, 'm': 0.0006224549999999524, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8346156059999998, 'h': 0.16538439400000016}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8382039154999998, 'h': 0.16179608450000016}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.999377545, 'm': 0.0006224549999999524, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8409624414999999, 'h': 0.15903755850000012}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8437236934999999, 'h': 0.15627630650000013}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8466819194999999, 'h': 0.15331808050000006}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.6575783744999999, 'h': 0.3424216255000001}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99871702, 'm': 0.0012829799999999891, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8522632065, 'h': 0.14773679350000002}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8553344119999999, 'h': 0.14466558800000007}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8587088249999999, 'h': 0.1412911750000001}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8619644549999999, 'h': 0.13803554500000015}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8647811719999998, 'h': 0.13521882800000018}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.867900042, 'h': 0.13209995799999996}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8701641900000001, 'h': 0.12983580999999988}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8728205039999999, 'h': 0.12717949600000011}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.875720539, 'h': 0.12427946099999998}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8784867285, 'h': 0.12151327150000002}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8815911875000002, 'h': 0.1184088124999998}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8851345595, 'h': 0.11486544050000003}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8878679585000002, 'h': 0.11213204149999978}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.89104904, 'h': 0.10895096000000004}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8938286720000002, 'h': 0.10617132799999984}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.896442774, 'h': 0.10355722599999995}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.8997960809999999, 'h': 0.10020391900000014}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9031355429999999, 'h': 0.09686445700000013}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.906097387, 'h': 0.09390261300000002}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9088874085, 'h': 0.09111259149999995}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9930492550000001, 'm': 0.0069507449999999665, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9119125705000002, 'h': 0.08808742949999981}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9148393525, 'h': 0.08516064749999996}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9179249175000002, 'h': 0.08207508249999984}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9207694874999999, 'h': 0.07923051250000013}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9239554554999998, 'h': 0.0760445445000002}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.926818919, 'h': 0.07318108099999998}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.929944484, 'h': 0.07005551600000004}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.933401812, 'h': 0.06659818799999995}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9367933100000001, 'h': 0.0632066899999999}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
